,bite date,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,vaccination year,vaccination date,victim zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine date,DispositionIDDesc,head sent date,release date,ResultsIDDesc
512,2010-06-05 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-06-07,UNKNOWN,2010-06-10 00:00:00,2016-07-05,UNKNOWN
513,2010-06-05 00:00:00,CAT,PIT BULL,F,GRAY/WHITE,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-05,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
514,2010-06-05 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40242,NO,BODY,2010-06-05,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
515,2010-06-05 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40229,YES,HEAD,2010-06-21,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
516,2010-06-06 00:00:00,DOG,PIT BULL,M,TAN-WHT,1.0,2009-10-23,40242,NO,BODY,2010-06-07,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
517,2010-06-06 00:00:00,CAT,PIT BULL,M,BLK-WHITE,1.0,2010-07-03,40207,NO,BODY,2010-06-07,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
518,2010-06-06 00:00:00,CAT,PIT BULL,F,TAN/GRAY,1.4527189927672113,2015-10-01,40207,NO,BODY,2010-06-08,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
519,2010-06-07 00:00:00,CAT,PIT BULL,F,CALICO,1.4527189927672113,2015-10-01,40156,NO,BODY,2010-04-05,UNKNOWN,2010-06-11 00:00:00,2016-07-05,UNKNOWN
520,2010-06-07 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40211,NO,BODY,2010-06-07,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
521,2010-06-07 00:00:00,DOG,PIT BULL,F,BLACK-WHT,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-07,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
522,2010-06-07 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40220,NO,BODY,2010-06-08,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
523,2010-06-07 00:00:00,CAT,PIT BULL,M,GRAY/WHITE,1.4527189927672113,2015-10-01,40208,NO,BODY,2010-06-07,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
524,2010-06-07 00:00:00,CAT,PIT BULL,F,CALICO,1.4527189927672113,2015-10-01,40118,YES,BODY,2010-06-17,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
525,2010-06-07 00:00:00,DOG,PIT BULL,M,BRN-WHT,1.4527189927672113,2015-10-01,40212,YES,BODY,2010-06-17,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
526,2010-06-08 00:00:00,DOG,PIT BULL,M,TAN,1.4527189927672113,2015-10-01,40291,NO,BODY,2010-06-01,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
527,2010-06-08 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40219,YES,BODY,2010-06-09,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
528,2010-06-08 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40212,YES,BODY,2010-06-09,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
529,2010-06-08 00:00:00,DOG,PIT BULL,M,FAWN-BLK,1.0,2009-10-01,40220,NO,BODY,2010-06-09,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
530,2010-06-08 00:00:00,DOG,PIT BULL,M,BLK-BROWN,1.0,2010-06-09,40160,NO,BODY,2010-06-08,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
531,2010-06-08 00:00:00,DOG,PIT BULL,M,TRI,1.0,2010-06-09,40299,NO,BODY,2010-06-17,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
532,2010-06-09 00:00:00,DOG,PIT BULL,M,TRI,3.0,2010-06-01,40206,NO,HEAD,2010-06-10,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
533,2010-06-09 00:00:00,DOG,PIT BULL,M,GOLDEN,3.0,2010-05-14,40220,NO,HEAD,2010-06-10,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
534,2010-06-09 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,YES,BODY,2010-06-10,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
535,2010-06-09 00:00:00,DOG,PIT BULL,M,TAN,1.4527189927672113,2015-10-01,40205,NO,BODY,2010-06-09,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
536,2010-06-09 00:00:00,DOG,PIT BULL,M,BROWN-WHT,1.4527189927672113,2015-10-01,40203,NO,BODY,2010-06-09,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
537,2010-06-10 00:00:00,DOG,PIT BULL,F,BLACK/WHIT,1.0,2010-06-03,40208,NO,BODY,2010-06-11,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
538,2010-06-10 00:00:00,DOG,PIT BULL,M,BRN-WHITE,3.0,2010-03-09,40212,NO,HEAD,2010-06-15,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
539,2010-06-10 00:00:00,DOG,PIT BULL,M,CHOCO-TAN,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-10,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
540,2010-06-11 00:00:00,DOG,PIT BULL,M,BR-BRINDLE,1.4527189927672113,2015-10-01,40211,NO,BODY,2010-04-05,UNKNOWN,2010-06-11 00:00:00,2016-07-05,UNKNOWN
541,2010-06-11 00:00:00,DOG,PIT BULL,M,BLK-WHITE,1.4527189927672113,2015-10-01,40228,YES,BODY,2010-06-14,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
542,2010-06-11 00:00:00,DOG,PIT BULL,M,BRN-WHITE,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-14,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
543,2010-06-11 00:00:00,DOG,PIT BULL,M,WHITE-BRN,1.4527189927672113,2015-10-01,40216,YES,BODY,2010-06-11,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
544,2010-06-11 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-11,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
545,2010-06-12 00:00:00,DOG,PIT BULL,F,BLACK,1.0,2009-06-25,40223,NO,BODY,2010-06-14,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
546,2010-06-12 00:00:00,DOG,PIT BULL,F,WHITE,1.4527189927672113,2015-10-01,40213,NO,BODY,2010-06-12,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
547,2010-06-12 00:00:00,DOG,PIT BULL,M,CREAM,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
548,2010-06-13 00:00:00,DOG,PIT BULL,F,WHITE,3.0,2015-10-01,40206,NO,BODY,2010-06-14,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
549,2010-06-15 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40218,NO,BODY,2010-06-16,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
550,2010-06-15 00:00:00,DOG,PIT BULL,M,BROWN-SILV,1.4527189927672113,2010-06-09,40216,NO,BODY,2010-06-17,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
551,2010-06-15 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40206,NO,BODY,2010-06-18,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
552,2010-06-16 00:00:00,DOG,PIT BULL,M,TANNISH,1.4527189927672113,2015-10-01,40242,YES,BODY,2010-06-17,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
553,2010-06-16 00:00:00,DOG,PIT BULL,F,BLONDE,1.4527189927672113,2015-10-01,40222,NO,BODY,2010-06-17,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
554,2010-06-16 00:00:00,CAT,PIT BULL,F,WHITE,1.0,2010-01-19,40229,NO,BODY,2010-06-17,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
555,2010-06-16 00:00:00,CAT,PIT BULL,M,BLACK-WHT,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-16,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
556,2010-06-17 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40213,YES,BODY,2010-06-17,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
557,2010-06-17 00:00:00,DOG,PIT BULL,F,WHITE-BLK,3.0,2010-05-25,40291,YES,HEAD,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
558,2010-06-17 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-06-18,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
559,2010-06-17 00:00:00,DOG,PIT BULL,M,BL-BRINDLE,1.0,2009-12-22,40204,NO,BODY,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
560,2010-06-17 00:00:00,CAT,PIT BULL,F,GRAY,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-29,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
561,2010-06-18 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-21,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
562,2010-06-19 00:00:00,DOG,PIT BULL,M,TAN-BLK,1.0,2010-02-06,40299,NO,HEAD,2010-06-24,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
563,2010-06-19 00:00:00,DOG,PIT BULL,M,WHT-BLK,1.0,2010-06-30,40217,NO,HEAD,2010-06-22,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
564,2010-06-19 00:00:00,DOG,PIT BULL,F,RED,3.0,2008-12-13,40223,NO,BODY,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
565,2010-06-20 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-06-20,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
566,2010-06-20 00:00:00,CAT,PIT BULL,F,BLUEPOINTE,1.0,2010-06-10,40220,NO,BODY,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
567,2010-06-20 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40241,YES,BODY,2010-06-21,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
568,2010-06-20 00:00:00,DOG,PIT BULL,M,SILVER,3.0,2009-07-09,40205,NO,BODY,2010-06-21,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
569,2010-06-20 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40013,NO,BODY,2010-06-20,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
570,2010-06-20 00:00:00,DOG,PIT BULL,M,BROWN,1.4527189927672113,2010-04-12,40203,NO,HEAD,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
571,2010-06-20 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40202,YES,HEAD,2010-06-28,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
572,2010-06-21 00:00:00,DOG,PIT BULL,M,BROWN,1.0,2009-10-17,40160,NO,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
573,2010-06-21 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40218,NO,BODY,2010-06-21,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
574,2010-06-21 00:00:00,DOG,PIT BULL,M,TAN,1.4527189927672113,2010-03-23,40245,NO,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
575,2010-06-22 00:00:00,DOG,PIT BULL,F,GOLDEN,1.0,2010-07-10,40243,NO,BODY,2010-06-23,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
576,2010-06-22 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40214,YES,BODY,2010-06-23,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
577,2010-06-22 00:00:00,DOG,PIT BULL,M,WHITE,3.0,2008-07-18,40207,NO,BODY,2010-06-23,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
578,2010-06-22 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40220,NO,BODY,2010-06-23,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
579,2010-06-22 00:00:00,CAT,PIT BULL,F,WHITE,1.0,2010-07-09,40258,NO,BODY,2010-06-24,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
580,2010-06-23 00:00:00,DOG,PIT BULL,M,BLK,1.4527189927672113,2009-06-06,40214,NO,BODY,2010-04-05,UNKNOWN,2010-06-24 00:00:00,2016-07-05,UNKNOWN
581,2010-06-24 00:00:00,CAT,PIT BULL,F,GRAY,1.0,2010-07-23,40209,NO,BODY,2010-06-24,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
582,2010-06-24 00:00:00,DOG,PIT BULL,M,BLK-BROWN,1.0,2010-07-12,40229,NO,HEAD,2010-06-28,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
583,2010-06-24 00:00:00,DOG,PIT BULL,F,MULTI,1.0,2010-03-25,40242,NO,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
584,2010-06-24 00:00:00,DOG,PIT BULL,F,BROWN,1.4527189927672113,2015-10-01,40211,YES,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
585,2010-06-24 00:00:00,DOG,PIT BULL,M,YELLOW-WHT,1.4527189927672113,2015-10-01,40258,NO,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
586,2010-06-24 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-24,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
587,2010-06-25 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-06-25,UNKNOWN,2010-06-25 00:00:00,2016-07-05,UNKNOWN
588,2010-06-25 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40243,YES,BODY,2010-06-25,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
589,2010-06-25 00:00:00,CAT,PIT BULL,F,YELLOW,1.0,2010-03-10,40219,NO,BODY,2010-06-25,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
590,2010-06-25 00:00:00,DOG,PIT BULL,F,BLACK,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-06-28,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
591,2010-06-25 00:00:00,DOG,PIT BULL,F,BROWN,1.0,2010-04-09,40272,NO,BODY,2010-06-28,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
592,2010-06-25 00:00:00,DOG,PIT BULL,M,WHITE,1.4527189927672113,2015-10-01,40214,YES,BODY,2010-06-29,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
593,2010-06-26 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40220,YES,BODY,2010-06-28,UNKNOWN,2010-06-26 00:00:00,2016-07-05,UNKNOWN
594,2010-06-26 00:00:00,BAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-04-05,UNKNOWN,2010-06-26 00:00:00,2016-07-05,UNKNOWN
595,2010-06-26 00:00:00,CAT,PIT BULL,F,GRAY,1.4527189927672113,2015-10-01,40108,NO,BODY,2010-06-28,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
596,2010-06-26 00:00:00,DOG,PIT BULL,M,BLK,1.4527189927672113,2015-10-01,47164,NO,BODY,2010-06-28,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
597,2010-06-26 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40299,NO,BODY,2010-07-01,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
598,2010-06-27 00:00:00,DOG,PIT BULL,F,WHITE,1.0,2010-02-25,40212,NO,HEAD,2010-06-28,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
599,2010-06-27 00:00:00,DOG,PIT BULL,F,BLK-WHITE,1.0,2010-06-07,40258,NO,BODY,2010-06-29,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
600,2010-06-28 00:00:00,DOG,PIT BULL,M,RED,1.4527189927672113,2009-09-29,40202,NO,HEAD,2010-06-28,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
601,2010-06-28 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40258,YES,BODY,2010-06-29,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
602,2010-06-28 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-06-29,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
603,2010-06-28 00:00:00,DOG,PIT BULL,M,BLK-WHITE,3.0,2008-10-07,40206,NO,BODY,2010-06-29,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
604,2010-06-29 00:00:00,DOG,PIT BULL,M,GRAY,1.0,2010-07-14,40216,NO,BODY,2010-06-30,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
605,2010-06-29 00:00:00,CAT,PIT BULL,F,GRAY,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-07-01,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
606,2010-06-29 00:00:00,DOG,PIT BULL,M,TAN,1.4527189927672113,2015-10-01,40216,NO,BODY,2010-06-29,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
607,2010-06-30 00:00:00,DOG,PIT BULL,M,WHITE-TAN,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-07-01,UNKNOWN,2010-07-01 00:00:00,2016-07-05,UNKNOWN
608,2010-06-30 00:00:00,DOG,PIT BULL,M,TAN-WHITE,1.4527189927672113,2015-10-01,40214,NO,BODY,2010-07-01,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
609,2010-07-01 00:00:00,CAT,PIT BULL,M,WHITE,1.0,2015-10-01,40206,NO,BODY,2010-07-02,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
610,2010-07-02 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,YES,BODY,2010-07-06,UNKNOWN,2010-07-05 00:00:00,2016-07-05,UNKNOWN
611,2010-07-02 00:00:00,CAT,PIT BULL,M,TRI,1.0,2010-07-21,40206,NO,BODY,2010-07-02,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
612,2010-07-02 00:00:00,CAT,PIT BULL,F,BRN-BLK,1.0,2010-07-30,40229,NO,BODY,2010-07-06,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
613,2010-07-02 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40215,YES,BODY,2010-07-06,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
614,2010-07-02 00:00:00,DOG,PIT BULL,F,BLK-WHITE,1.4527189927672113,2015-10-01,40211,NO,BODY,2010-07-07,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
615,2010-07-02 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40218,NO,BODY,2010-07-02,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
616,2010-07-02 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40299,YES,BODY,2010-07-12,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
617,2010-07-02 00:00:00,CAT,PIT BULL,F,GRAY-BRN,1.4527189927672113,2015-10-01,40229,NO,BODY,2010-07-13,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
618,2010-07-03 00:00:00,CAT,PIT BULL,M,TABBY,1.0,2010-07-22,40228,NO,BODY,2010-07-06,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
619,2010-07-03 00:00:00,DOG,PIT BULL,F,BRN-WHT,1.4527189927672113,2015-10-01,40212,NO,BODY,2010-07-03,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
620,2010-07-03 00:00:00,DOG,PIT BULL,M,BLK-BROWN,1.4527189927672113,2015-10-01,40219,YES,BODY,2010-07-07,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
621,2010-07-03 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40212,YES,BODY,2010-07-14,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
622,2010-07-04 00:00:00,DOG,PIT BULL,M,TRI,1.0,2010-06-24,40206,NO,BODY,2010-07-06,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
623,2010-07-04 00:00:00,DOG,PIT BULL,M,RD-BLK-WHT,1.4527189927672113,2015-10-01,40220,NO,BODY,2010-07-06,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
624,2010-07-04 00:00:00,DOG,PIT BULL,M,TAN,1.4527189927672113,2015-10-01,40215,NO,BODY,2010-07-04,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
625,2010-07-05 00:00:00,DOG,PIT BULL,M,SALT-PEPPE,3.0,2009-12-30,61822,NO,HEAD,2010-07-06,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
626,2010-07-05 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,YES,BODY,2010-07-06,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
627,2010-07-05 00:00:00,DOG,PIT BULL,M,BLK-WHITE,1.4527189927672113,2015-10-01,40207,YES,BODY,2010-07-07,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
628,2010-07-05 00:00:00,DOG,PIT BULL,M,WHITE,1.4527189927672113,2015-10-01,40216,NO,HEAD,2010-07-08,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
629,2010-07-05 00:00:00,DOG,PIT BULL,M,BLACK,1.0,2010-07-12,45140,NO,BODY,2010-07-12,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
630,2010-07-06 00:00:00,CAT,PIT BULL,M,BLK-WHITE,1.4527189927672113,2015-10-01,40272,NO,BODY,2010-07-07,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
631,2010-07-06 00:00:00,DOG,PIT BULL,F,WHITE-BLUE,1.4527189927672113,2009-11-06,40211,NO,BODY,2010-07-07,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
632,2010-07-07 00:00:00,DOG,PIT BULL,M,BLK-WHITE,1.0,2010-06-11,40219,NO,BODY,2010-07-08,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
633,2010-07-07 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40228,YES,BODY,2010-07-08,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
634,2010-07-07 00:00:00,DOG,PIT BULL,M,WHT-BRN,1.0,2009-09-20,40223,NO,BODY,2010-07-12,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
635,2010-07-08 00:00:00,CAT,PIT BULL,M,GRAY-BLK,1.4527189927672113,2015-10-01,40205,NO,BODY,2010-04-05,UNKNOWN,2010-07-12 00:00:00,2016-07-05,UNKNOWN
636,2010-07-08 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40299,NO,BODY,2010-07-09,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
637,2010-07-08 00:00:00,DOG,PIT BULL,F,WHT-LIVER,3.0,2008-08-23,40118,NO,BODY,2010-07-12,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
638,2010-07-09 00:00:00,CAT,PIT BULL,M,GRAY-WHT,3.0,2010-07-09,40272,NO,BODY,2010-07-09,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
639,2010-07-09 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40211,NO,HEAD,2010-07-13,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
640,2010-07-09 00:00:00,DOG,PIT BULL,F,BLONDE,1.0,2009-08-05,40206,NO,HEAD,2010-07-14,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
641,2010-07-10 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40220,YES,BODY,2010-07-12,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
642,2010-07-10 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40241,NO,BODY,2010-07-13,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
643,2010-07-11 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40214,YES,BODY,2010-07-13,UNKNOWN,2010-07-12 00:00:00,2016-07-05,UNKNOWN
644,2010-07-11 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40203,NO,BODY,2010-07-11,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
645,2010-07-11 00:00:00,DOG,PIT BULL,M,BROWN,3.0,2009-06-02,40241,NO,BODY,2010-07-12,RELEASED,2010-05-21 00:00:00,2016-07-05,UNKNOWN
646,2010-07-11 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40205,YES,BODY,2010-07-13,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
647,2010-07-11 00:00:00,DOG,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40216,YES,BODY,2010-07-15,UNKNOWN,2010-05-21 00:00:00,2016-07-05,UNKNOWN
648,2010-07-12 00:00:00,CAT,PIT BULL,M,BLACK,1.4527189927672113,2015-10-01,40203,NO,BODY,2010-04-05,UNKNOWN,2010-07-12 00:00:00,2016-07-05,UNKNOWN
